sample,amount,outcome,variable,concept,family,estimand,effect,se,lo,hi,p,N,q
raw,200,mpc_alt,q01_lifesat,life satisfaction,attitudes,food-cash,0.00916083297333118,0.01949613860271968,-0.029050896525600445,0.047372562472262805,0.6384412170441978,1848,
raw,200,mpc_alt,q01_lifesat,life satisfaction,attitudes,medical-cash,-0.0009766784652596623,0.020213286599859718,-0.04059399221017079,0.038640635279651475,0.9614623014283615,1848,
raw,200,mpc_alt,q01_lifesat,life satisfaction,attitudes,medical-food,-0.010137511438590843,0.01897748673274664,-0.047332701951860956,0.027057679074679274,0.5932127189337402,1848,
raw,200,mpc_alt,q02_safety,safety,attitudes,food-cash,0.004805565473000581,0.020477394186153894,-0.03532938962909094,0.044940520575092104,0.8144597424141387,1848,
raw,200,mpc_alt,q02_safety,safety,attitudes,medical-cash,-0.020107779218405265,0.01936904862234549,-0.05807041693300758,0.01785485849619705,0.29920499956364455,1848,
raw,200,mpc_alt,q02_safety,safety,attitudes,medical-food,-0.024913344691405846,0.01894621584081437,-0.06204724538272426,0.01222055599991257,0.18852638470580618,1848,
raw,200,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,food-cash,0.017404836449599906,0.018775488421721016,-0.019394444649122065,0.05420411754832188,0.3539276768471237,1848,
raw,200,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,medical-cash,0.003302045366209058,0.01858918516228372,-0.03313208805381339,0.03973617878623151,0.8590115174551912,1848,
raw,200,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,medical-food,-0.014102791083390848,0.017463035430050365,-0.04832971158703649,0.0201241294202548,0.41933263703886037,1848,
raw,200,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,food-cash,0.01761092817123044,0.01871182224207445,-0.019063569508351006,0.05428542585081189,0.3466198719100305,1848,
raw,200,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,medical-cash,0.002672146215014822,0.018355795496528635,-0.03330455186576382,0.03864884429579346,0.8842568495250253,1848,
raw,200,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,medical-food,-0.014938781956215619,0.017469880976958525,-0.04917911948525574,0.0193015555728245,0.3924867041488982,1848,
raw,200,mpc_alt,q03c_fair_rule,rule fairness,attitudes,food-cash,0.007346542864412855,0.01880830618559789,-0.029517059869560932,0.04421014559838664,0.6960921997209679,1848,
raw,200,mpc_alt,q03c_fair_rule,rule fairness,attitudes,medical-cash,-0.0038558453508921245,0.018497885638672208,-0.04011103499283035,0.0323993442910461,0.8348792615675279,1848,
raw,200,mpc_alt,q03c_fair_rule,rule fairness,attitudes,medical-food,-0.01120238821530498,0.018126132245738686,-0.046728954595962935,0.024324178165352973,0.5365593924940969,1848,
raw,200,mpc_alt,q04_trust_gov,institutional trust,attitudes,food-cash,0.008534797739900228,0.019967103093967625,-0.030600005199874603,0.04766960067967506,0.6690567192688718,1848,
raw,200,mpc_alt,q04_trust_gov,institutional trust,attitudes,medical-cash,-0.0036372785142920507,0.019731918282385883,-0.04231112769365583,0.03503657066507172,0.8537508428787841,1848,
raw,200,mpc_alt,q04_trust_gov,institutional trust,attitudes,medical-food,-0.012172076254192279,0.018181680886149503,-0.0478075159694456,0.02346336346106104,0.5031961902463652,1848,
raw,200,mpc_alt,q05_trust_soc,generalized trust,attitudes,food-cash,0.025041665230719514,0.01966582999399478,-0.013502653283597805,0.06358598374503684,0.20289061406579,1848,
raw,200,mpc_alt,q05_trust_soc,generalized trust,attitudes,medical-cash,0.029247762863982764,0.018484898546170726,-0.006981972544388662,0.06547749827235419,0.11359211335921596,1848,
raw,200,mpc_alt,q05_trust_soc,generalized trust,attitudes,medical-food,0.00420609763326325,0.017070006220924944,-0.02925049977562431,0.03766269504215081,0.8053704251586528,1848,
raw,200,mpc_alt,q08_support,social support,attitudes,food-cash,0.006003908717016596,0.020319301398010803,-0.03382119021409895,0.045829007648132136,0.7676286740657133,1848,
raw,200,mpc_alt,q08_support,social support,attitudes,medical-cash,-0.016764029826596596,0.01997376672240644,-0.05591189323811786,0.02238383358492467,0.4012996514173449,1848,
raw,200,mpc_alt,q08_support,social support,attitudes,medical-food,-0.02276793854361319,0.01927105636085983,-0.060538514954939976,0.015002637867713595,0.2374209351626505,1848,
raw,200,mpc_alt,q12_voice,voice/response,attitudes,food-cash,0.004352006678915519,0.019164709547008878,-0.033210133807392815,0.041914147165223854,0.8203581097255115,1848,
raw,200,mpc_alt,q12_voice,voice/response,attitudes,medical-cash,-0.003725370073560703,0.0193584889009926,-0.04166731111462457,0.03421657096750316,0.8473966533075099,1848,
raw,200,mpc_alt,q12_voice,voice/response,attitudes,medical-food,-0.008077376752476221,0.01811810344363176,-0.043588206970165605,0.02743345346521316,0.6557287140104877,1848,
raw,200,mpc_alt,q16_fut_society,national outlook,attitudes,food-cash,-0.011951630234692482,0.018657153677863088,-0.04851897949733314,0.024615719027948176,0.5217875601285666,1848,
raw,200,mpc_alt,q16_fut_society,national outlook,attitudes,medical-cash,-0.021299040888085572,0.019357423160996666,-0.05923889311714052,0.01664081134096938,0.27119989795019495,1848,
raw,200,mpc_alt,q16_fut_society,national outlook,attitudes,medical-food,-0.00934741065339309,0.01895092953633273,-0.04649055001816159,0.02779572871137541,0.6218409982290103,1848,
raw,200,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,food-cash,0.015656794862738986,0.01891828903535079,-0.021422370295667563,0.052735960021145535,0.4078965035873915,1848,
raw,200,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,medical-cash,0.021374315917841464,0.018151388866353473,-0.014201752529592663,0.056950384365275594,0.23897280174895452,1848,
raw,200,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,medical-food,0.005717521055102478,0.017028844357693636,-0.027658400584315162,0.039093442694520114,0.7370555641124872,1848,
raw,200,mpc_alt,q21_order,social order,attitudes,food-cash,-0.014438274056234462,0.01947993794033089,-0.052618250840358365,0.02374170272788944,0.458580148784439,1848,
raw,200,mpc_alt,q21_order,social order,attitudes,medical-cash,0.004820672987485104,0.01826187037290639,-0.030971935233750462,0.040613281208720674,0.7917993618691109,1848,
raw,200,mpc_alt,q21_order,social order,attitudes,medical-food,0.019258947043719568,0.01858368532028728,-0.0171644068840692,0.055682300971508336,0.3000452929108044,1848,
raw,200,mpc_alt,q22_vitality,social vitality,attitudes,food-cash,-0.010934326842361706,0.01945821819870017,-0.04907173371513589,0.027203080030412472,0.5741577500182687,1848,
raw,200,mpc_alt,q22_vitality,social vitality,attitudes,medical-cash,-0.00819177353251281,0.018606064924750507,-0.04465899067903776,0.028275443614012137,0.6597384006602656,1848,
raw,200,mpc_alt,q22_vitality,social vitality,attitudes,medical-food,0.0027425533098488965,0.017862679637825448,-0.03226765544766596,0.037752762067363756,0.8779760916781005,1848,
raw,200,any_spend,q42_age,age,objective,food-cash,0.05154142564074097,0.027409795974822616,-0.0021807872935023023,0.10526363857498425,0.06005335854345735,1848,
raw,200,any_spend,q42_age,age,objective,medical-cash,0.06566475644197317,0.027987089102127077,0.010811069769690658,0.12051844311425569,0.01896329468592018,1848,
raw,200,any_spend,q42_age,age,objective,medical-food,0.014123330801232202,0.028067090476561495,-0.04088715568365547,0.06913381728611986,0.6148243943536362,1848,
raw,200,any_spend,q41_gender,gender,objective,food-cash,0.0013219082243740021,0.025893520608736433,-0.04942845960169506,0.05207227605044307,0.9592843242512491,1848,
raw,200,any_spend,q41_gender,gender,objective,medical-cash,-0.01978114602438516,0.026569781659340156,-0.07185696115378473,0.03229466910501442,0.45657532541461365,1848,
raw,200,any_spend,q41_gender,gender,objective,medical-food,-0.021103054248759162,0.027111898626138616,-0.07424139910849181,0.032035290610973495,0.43635166459873076,1848,
raw,200,any_spend,q43_edu,education,objective,food-cash,-0.030874194410768066,0.026376701468153053,-0.08257157931931282,0.020823190497776686,0.2417957682382884,1848,
raw,200,any_spend,q43_edu,education,objective,medical-cash,-0.032293595120804715,0.027488882258812075,-0.08617081432333842,0.021583624081729,0.24007974442098423,1848,
raw,200,any_spend,q43_edu,education,objective,medical-food,-0.0014194007100366487,0.02759106588687724,-0.05549689614338772,0.052658094723314425,0.9589715533687982,1848,
raw,200,any_spend,income_h,monthly income harmonized 1-6,objective,food-cash,0.019206901211390605,0.02602905345153895,-0.03180910610529372,0.07022290852807493,0.4605737557842775,1848,
raw,200,any_spend,income_h,monthly income harmonized 1-6,objective,medical-cash,-0.014601214343723617,0.02773455762513261,-0.06895994841613426,0.03975751972868703,0.5985666550137074,1848,
raw,200,any_spend,income_h,monthly income harmonized 1-6,objective,medical-food,-0.03380811555511422,0.028173679957424355,-0.08902751358362392,0.02141128247339548,0.23014348137631935,1848,
raw,200,any_spend,q23_hukou,hukou,objective,food-cash,0.01544377813730944,0.025500594889207473,-0.03453646942988338,0.06542402570450226,0.5447643089979441,1848,
raw,200,any_spend,q23_hukou,hukou,objective,medical-cash,0.02823497879366353,0.026748022667363935,-0.024190182292030772,0.08066013987935783,0.29115499832614977,1848,
raw,200,any_spend,q23_hukou,hukou,objective,medical-food,0.012791200656354092,0.027004135214713842,-0.040135931798134836,0.06571833311084302,0.6357312369861072,1848,
raw,200,any_spend,q24_workstat,employment status,objective,food-cash,-0.0184024674267333,0.02693433686176851,-0.07119279762326916,0.03438786276980257,0.4944586932284065,1848,
raw,200,any_spend,q24_workstat,employment status,objective,medical-cash,0.009482498273533386,0.0282840769845804,-0.04595327395220246,0.06491827049926922,0.7374295348107778,1848,
raw,200,any_spend,q24_workstat,employment status,objective,medical-food,0.027884965700266686,0.02772936011263416,-0.026463581434837808,0.08223351283537118,0.3146024501551411,1848,
raw,200,any_spend,q25_unittype,work-unit type,objective,food-cash,-0.0038794727399638334,0.025745258576171326,-0.054339252321930584,0.046580306842002914,0.8802227217509726,1848,
raw,200,any_spend,q25_unittype,work-unit type,objective,medical-cash,0.031175837641435368,0.026424804436270904,-0.020615827352169852,0.08296750263504059,0.2380819770743201,1848,
raw,200,any_spend,q25_unittype,work-unit type,objective,medical-food,0.0350553103813992,0.026920658974888087,-0.01770821164946642,0.08781883241226482,0.19285782255792983,1848,
raw,200,any_spend,q26_housing,housing tenure,objective,food-cash,-0.0516756174846443,0.02649512953758278,-0.10360511714402992,0.00025388217474132946,0.05113063375151459,1848,
raw,200,any_spend,q26_housing,housing tenure,objective,medical-cash,-0.02511021800742,0.027207544369891597,-0.07843602508018305,0.02821558906534305,0.3560521313996917,1848,
raw,200,any_spend,q26_housing,housing tenure,objective,medical-food,0.026565399477224298,0.02740519138577751,-0.027147788628326952,0.08027858758277555,0.33236736508044096,1848,
raw,200,any_spend,q27_minorchild,minor child,needs,food-cash,-0.043061270205981036,0.02615556330693467,-0.09432523228293034,0.008202691870968268,0.09969126021950526,1848,
raw,200,any_spend,q27_minorchild,minor child,needs,medical-cash,-0.02769480109214012,0.026764893339274575,-0.08015302808717427,0.02476342590289403,0.3007886859120792,1848,
raw,200,any_spend,q27_minorchild,minor child,needs,medical-food,0.015366469113840917,0.027372728543426695,-0.038283092989866936,0.06901603121754876,0.5745393427922458,1848,
raw,200,any_spend,q28_hhsize,household size,needs,food-cash,-0.019405951356188757,0.026165241776158688,-0.07068888288424262,0.031876980171865105,0.45828784503884956,1848,
raw,200,any_spend,q28_hhsize,household size,needs,medical-cash,0.02717973198895972,0.026588887088301788,-0.024933529093113853,0.0792929930710333,0.306676078069843,1848,
raw,200,any_spend,q28_hhsize,household size,needs,medical-food,0.046585683345148475,0.027396012060830036,-0.007109513614103342,0.1002808803044003,0.0890453900304607,1848,
raw,200,any_spend,q29_foodexp,monthly food spending,needs,food-cash,0.021492871456839882,0.026218978283171483,-0.029895381689614045,0.07288112460329381,0.41236159738478906,1848,
raw,200,any_spend,q29_foodexp,monthly food spending,needs,medical-cash,-0.005980871070081592,0.02658080286802629,-0.0580782873715721,0.046116545231408915,0.8219737010963931,1848,
raw,200,any_spend,q29_foodexp,monthly food spending,needs,medical-food,-0.027473742526921474,0.02734630377435245,-0.08107151303494402,0.02612402798110107,0.31506050756478643,1848,
raw,200,any_spend,q30_medexp,annual OOP medical spending,needs,food-cash,-0.03206685178997059,0.027054522222228924,-0.08509274096447783,0.020959037384536652,0.23591161329983168,1848,
raw,200,any_spend,q30_medexp,annual OOP medical spending,needs,medical-cash,0.07119489551043479,0.02761122130597461,0.017077896181559554,0.12531189483931002,0.009923694292770227,1848,
raw,200,any_spend,q30_medexp,annual OOP medical spending,needs,medical-food,0.10326174730040538,0.028422888294396143,0.047553909906783855,0.15896958469402692,0.00028009174904313177,1848,
raw,200,any_spend,q31_gotsubsidy,prior subsidy,objective,food-cash,0.03269347276521721,0.025607348652117574,-0.017496008332493533,0.08288295386292796,0.20170030980104892,1848,
raw,200,any_spend,q31_gotsubsidy,prior subsidy,objective,medical-cash,0.02266355020132446,0.026322847221025358,-0.028928282322435488,0.07425538272508442,0.3892468572153043,1848,
raw,200,any_spend,q31_gotsubsidy,prior subsidy,objective,medical-food,-0.010029922563892749,0.026769829757176917,-0.062497824760228124,0.04243797963244263,0.7079039487736726,1848,
raw,200,any_spend,q49_citytier,city tier,objective,food-cash,0.008440112075440306,0.02648933475370167,-0.04347803001624015,0.06035825416712076,0.7500123883131897,1848,
raw,200,any_spend,q49_citytier,city tier,objective,medical-cash,0.022455657441644787,0.02755581215597737,-0.03155274194882188,0.07646405683211145,0.4151207009559479,1848,
raw,200,any_spend,q49_citytier,city tier,objective,medical-food,0.01401554536620448,0.027116922669434912,-0.03913264643744569,0.06716373716985466,0.6052566541941262,1848,
raw,200,any_spend,q06_socsec,perceived social protection,subjective_economic,food-cash,0.008212580628506364,0.02734722460096525,-0.045386994666513275,0.061812155923526,0.7639425020301975,1848,
raw,200,any_spend,q06_socsec,perceived social protection,subjective_economic,medical-cash,0.0027986562648829004,0.028265343899974763,-0.05260039978970654,0.05819771231947235,0.9211273929918699,1848,
raw,200,any_spend,q06_socsec,perceived social protection,subjective_economic,medical-food,-0.0054139243636234635,0.027682562816959765,-0.059670750484632266,0.048842901757385336,0.8449454552370727,1848,
raw,200,any_spend,q07_emergfund,emergency liquidity,subjective_economic,food-cash,0.011456526042409543,0.026675061961366982,-0.040825634687244115,0.06373868677206321,0.6675706607282155,1848,
raw,200,any_spend,q07_emergfund,emergency liquidity,subjective_economic,medical-cash,-0.0038186944652615178,0.027948664751734232,-0.0585970707946447,0.05095968186412167,0.8913213277344924,1848,
raw,200,any_spend,q07_emergfund,emergency liquidity,subjective_economic,medical-food,-0.01527522050767106,0.027684891741166767,-0.06953661123624831,0.0389861702209062,0.5811176312182933,1848,
raw,200,any_spend,q09_gain,sense of gain,subjective_economic,food-cash,-0.0027054240881383453,0.027026959376040983,-0.0556772910768058,0.05026644290052912,0.920264187623418,1848,
raw,200,any_spend,q09_gain,sense of gain,subjective_economic,medical-cash,0.0006019993722668499,0.028174383007253882,-0.05461877660858806,0.05582277535312176,0.9829529733181139,1848,
raw,200,any_spend,q09_gain,sense of gain,subjective_economic,medical-food,0.003307423460405195,0.02725954226206477,-0.05012029760828927,0.05673514452909966,0.9034289849599423,1848,
raw,200,any_spend,q10_effort,returns to effort,subjective_economic,food-cash,0.011769723723238734,0.02734355192377187,-0.041822653256755035,0.0653621007032325,0.6668765282450935,1848,
raw,200,any_spend,q10_effort,returns to effort,subjective_economic,medical-cash,-0.02125997881359447,0.028519883068930094,-0.07715792247199112,0.03463796484480218,0.45600328725513906,1848,
raw,200,any_spend,q10_effort,returns to effort,subjective_economic,medical-food,-0.033029702536833204,0.027678179140348133,-0.08727793680956333,0.021218531735896932,0.23273307128342602,1848,
raw,200,any_spend,q11_mobility,upward mobility,subjective_economic,food-cash,-0.004557169148289692,0.02695643211398966,-0.05739080524340834,0.04827646694682895,0.8657519353082944,1848,
raw,200,any_spend,q11_mobility,upward mobility,subjective_economic,medical-cash,-0.006903186261118566,0.027842353862257963,-0.061473197075963854,0.047666824553726714,0.8041821353179788,1848,
raw,200,any_spend,q11_mobility,upward mobility,subjective_economic,medical-food,-0.0023460171128288744,0.027430967505284346,-0.05610972548427473,0.05141769125861698,0.9318444959505333,1848,
raw,200,any_spend,q13_pressure,pressure affordability,subjective_economic,food-cash,0.0026037175250731726,0.027415786885781168,-0.05113023737888345,0.05633767242902979,0.9243374897513861,1848,
raw,200,any_spend,q13_pressure,pressure affordability,subjective_economic,medical-cash,-0.0028600109425003135,0.02800073053988743,-0.05774043434149047,0.052020412456489834,0.9186450888474501,1848,
raw,200,any_spend,q13_pressure,pressure affordability,subjective_economic,medical-food,-0.005463728467573486,0.02774675987430495,-0.05984637850889231,0.04891892157374533,0.843894753327244,1848,
raw,200,any_spend,q15_fut_self,future self,subjective_economic,food-cash,-0.012458498603942074,0.026931221832192005,-0.06524272345469721,0.04032572624681306,0.6436480370721566,1848,
raw,200,any_spend,q15_fut_self,future self,subjective_economic,medical-cash,-0.010737372887160439,0.027861233794583752,-0.06534438768939482,0.04386964191507394,0.699950298468279,1848,
raw,200,any_spend,q15_fut_self,future self,subjective_economic,medical-food,0.0017211257167816345,0.02768943838220776,-0.05254917626448659,0.055991427698049864,0.9504368477021963,1848,
raw,200,any_spend,q17a_fut_econ,economic outlook,subjective_economic,food-cash,0.010095972059608693,0.02715290681122971,-0.04312274736597386,0.06331469148519124,0.7100274682129237,1848,
raw,200,any_spend,q17a_fut_econ,economic outlook,subjective_economic,medical-cash,-0.003256108560765868,0.028145718071716036,-0.05842070230034743,0.0519084851788157,0.907900190719471,1848,
raw,200,any_spend,q17a_fut_econ,economic outlook,subjective_economic,medical-food,-0.013352080620374561,0.028754589291997007,-0.06971004002292978,0.043005878782180665,0.6423998196432448,1848,
raw,200,any_spend,q17b_fut_job,employment/income outlook,subjective_economic,food-cash,-0.02064095457573231,0.026719373547236455,-0.073009964417788,0.03172805526632337,0.4398130620114311,1848,
raw,200,any_spend,q17b_fut_job,employment/income outlook,subjective_economic,medical-cash,-0.017841189602623195,0.027738659703359782,-0.07220796360062087,0.036525584395374476,0.5201017318498247,1848,
raw,200,any_spend,q17b_fut_job,employment/income outlook,subjective_economic,medical-food,0.002799764973109114,0.02823078621539951,-0.05253155926432375,0.05813108921054197,0.9209999779771276,1848,
raw,200,any_spend,q17c_fut_price,price/affordability outlook,subjective_economic,food-cash,0.00280938756640197,0.026251922597234575,-0.048643435249110994,0.054262210381914935,0.9147759293546636,1848,
raw,200,any_spend,q17c_fut_price,price/affordability outlook,subjective_economic,medical-cash,0.0007663929223430174,0.027278270560099432,-0.052698034935991116,0.054230820780677154,0.97758609214357,1848,
raw,200,any_spend,q17c_fut_price,price/affordability outlook,subjective_economic,medical-food,-0.0020429946440589527,0.02775037585678573,-0.05643273188080883,0.052346742592690926,0.9413124132914046,1848,
raw,200,any_spend,q17e_fut_welfare,welfare outlook,subjective_economic,food-cash,-0.0019271508576328249,0.027112766729617786,-0.055067197168919516,0.05121289545365386,0.9433348077468774,1848,
raw,200,any_spend,q17e_fut_welfare,welfare outlook,subjective_economic,medical-cash,-0.01335438095146428,0.028027121820936005,-0.06828653031081551,0.04157776840788695,0.6337319964668947,1848,
raw,200,any_spend,q17e_fut_welfare,welfare outlook,subjective_economic,medical-food,-0.011427230093831455,0.027764703201410765,-0.06584504841004049,0.042990588222377585,0.6806516881770922,1848,
raw,200,any_spend,q18_ses_now,subjective SES,subjective_economic,food-cash,-0.0002984478619768218,0.026991173380203917,-0.053200175587652734,0.05260327986369909,0.9911777792807834,1848,
raw,200,any_spend,q18_ses_now,subjective SES,subjective_economic,medical-cash,-0.005608108855092971,0.02750116956839055,-0.059509410741867386,0.04829319303168145,0.8384140164793822,1848,
raw,200,any_spend,q18_ses_now,subjective SES,subjective_economic,medical-food,-0.005309660993116149,0.027674525557325788,-0.05955073437470797,0.04893141238847566,0.8478511200252359,1848,
raw,200,any_spend,q19_ses_past5,past mobility,subjective_economic,food-cash,0.014372728890112478,0.02629219274460395,-0.03715902196389658,0.06590447974412153,0.5846165525581006,1848,
raw,200,any_spend,q19_ses_past5,past mobility,subjective_economic,medical-cash,0.012359116509990555,0.02729729601689496,-0.04114260055845224,0.06586083357843335,0.6507217604768776,1848,
raw,200,any_spend,q19_ses_past5,past mobility,subjective_economic,medical-food,-0.002013612380121923,0.027496453450065867,-0.05590567084483314,0.05187844608458929,0.9416217310213479,1848,
raw,200,any_spend,q20_ses_next1,expected mobility,subjective_economic,food-cash,-0.0024837431515962478,0.02658790634571717,-0.054595082013525864,0.04962759571033337,0.9255728620502681,1848,
raw,200,any_spend,q20_ses_next1,expected mobility,subjective_economic,medical-cash,-0.007740407271790364,0.028135513104322152,-0.06288499964281652,0.04740418509923579,0.783230465826196,1848,
raw,200,any_spend,q20_ses_next1,expected mobility,subjective_economic,medical-food,-0.005256664120194116,0.028166282982546576,-0.06046156434434882,0.04994823610396058,0.851951001541686,1848,
raw,200,any_spend,q01_lifesat,life satisfaction,attitudes,food-cash,-0.0166633724438333,0.027056364094915443,-0.06969287162247023,0.036366126734803626,0.5379761881613141,1848,
raw,200,any_spend,q01_lifesat,life satisfaction,attitudes,medical-cash,-0.021639533889177665,0.0283008369447082,-0.07710815503314632,0.03382908725479099,0.444494742447198,1848,
raw,200,any_spend,q01_lifesat,life satisfaction,attitudes,medical-food,-0.004976161445344365,0.027969081946998372,-0.05979455474211059,0.04984223185142186,0.8587885446758541,1848,
raw,200,any_spend,q02_safety,safety,attitudes,food-cash,0.0037060006498039026,0.02785239717106179,-0.05088369468858249,0.0582956959881903,0.894147045567361,1848,
raw,200,any_spend,q02_safety,safety,attitudes,medical-cash,-0.011239741539702926,0.02798151362360809,-0.06608250047489164,0.04360301739548579,0.6879162007923696,1848,
raw,200,any_spend,q02_safety,safety,attitudes,medical-food,-0.014945742189506828,0.027651191034424025,-0.06914108074661476,0.0392495963676011,0.5888454432205115,1848,
raw,200,any_spend,q03a_fair_dist,distribution fairness,attitudes,food-cash,-0.010799309352982855,0.027016265870553984,-0.06375021745602731,0.04215159875006161,0.6893527378000768,1848,
raw,200,any_spend,q03a_fair_dist,distribution fairness,attitudes,medical-cash,-0.016745176245043285,0.028082741734336367,-0.07178633863148245,0.03829598614139589,0.5509882133515775,1848,
raw,200,any_spend,q03a_fair_dist,distribution fairness,attitudes,medical-food,-0.00594586689206043,0.027384630682776093,-0.05961875676023208,0.04772702297611123,0.8281115303720894,1848,
raw,200,any_spend,q03b_fair_opp,opportunity fairness,attitudes,food-cash,-0.00840624760702604,0.026711130718261502,-0.060759101801160086,0.04394660658710801,0.7529822017287764,1848,
raw,200,any_spend,q03b_fair_opp,opportunity fairness,attitudes,medical-cash,-0.015856993181351774,0.02777666870450886,-0.07029826345268997,0.03858427708998643,0.5680846852579511,1848,
raw,200,any_spend,q03b_fair_opp,opportunity fairness,attitudes,medical-food,-0.0074507455743257345,0.027659445731102624,-0.06166226303962702,0.04676077189097555,0.7876416126260605,1848,
raw,200,any_spend,q03c_fair_rule,rule fairness,attitudes,food-cash,-0.017115118761794872,0.02697949817063879,-0.06999396349721117,0.03576372597362143,0.525836130373396,1848,
raw,200,any_spend,q03c_fair_rule,rule fairness,attitudes,medical-cash,0.010310156504842367,0.027962515419219555,-0.044495366633973896,0.06511567964365862,0.7123412964458206,1848,
raw,200,any_spend,q03c_fair_rule,rule fairness,attitudes,medical-food,0.02742527526663724,0.027210313217146193,-0.02590595864702351,0.08075650918029799,0.3135024615045501,1848,
raw,200,any_spend,q04_trust_gov,institutional trust,attitudes,food-cash,0.0093337164342467,0.02762777938007961,-0.044815736123527676,0.06348316899202108,0.735485198141936,1848,
raw,200,any_spend,q04_trust_gov,institutional trust,attitudes,medical-cash,-0.007334178589386849,0.02823972392975203,-0.06268302042505475,0.04801466324628106,0.79508638877145,1848,
raw,200,any_spend,q04_trust_gov,institutional trust,attitudes,medical-food,-0.01666789502363355,0.02789676211783663,-0.07134454405987467,0.03800875401260757,0.5501836639804514,1848,
raw,200,any_spend,q05_trust_soc,generalized trust,attitudes,food-cash,0.01681581640594642,0.027158186271345905,-0.03641325057132169,0.07004488338321453,0.535797527995125,1848,
raw,200,any_spend,q05_trust_soc,generalized trust,attitudes,medical-cash,0.012651808905998844,0.027666946083135854,-0.04157440897915894,0.06687802679115663,0.6474628467963768,1848,
raw,200,any_spend,q05_trust_soc,generalized trust,attitudes,medical-food,-0.0041640074999475755,0.027142047282450413,-0.05736144264023363,0.04903342764033848,0.878070716911541,1848,
raw,200,any_spend,q08_support,social support,attitudes,food-cash,-0.011669860966828111,0.027743203829275326,-0.06604554128796146,0.042705819354305244,0.6740190410078116,1848,
raw,200,any_spend,q08_support,social support,attitudes,medical-cash,-0.05922972265903803,0.028734538214742786,-0.11554838267232376,-0.0029110626457523048,0.03927701958762114,1848,
raw,200,any_spend,q08_support,social support,attitudes,medical-food,-0.04755986169220992,0.028524310244523485,-0.10346648245532286,0.008346759070903008,0.09544585396022144,1848,
raw,200,any_spend,q12_voice,voice/response,attitudes,food-cash,0.005533990205095038,0.026898372813971054,-0.04718585175301953,0.05825383216320961,0.8369963643159781,1848,
raw,200,any_spend,q12_voice,voice/response,attitudes,medical-cash,-0.0038279272918767416,0.02828317823008192,-0.059261937991164616,0.05160608340741114,0.8923407697863707,1848,
raw,200,any_spend,q12_voice,voice/response,attitudes,medical-food,-0.00936191749697178,0.027692055041545944,-0.06363734803630267,0.0449135130423591,0.735308683632411,1848,
raw,200,any_spend,q16_fut_society,national outlook,attitudes,food-cash,-0.04232653161531958,0.026704950828802625,-0.0946672734486858,0.010014210218046632,0.11297327223991774,1848,
raw,200,any_spend,q16_fut_society,national outlook,attitudes,medical-cash,-0.03826052827908601,0.028315289712286692,-0.09375747632698544,0.01723641976881341,0.1766210960278336,1848,
raw,200,any_spend,q16_fut_society,national outlook,attitudes,medical-food,0.004066003336233567,0.02866874790108286,-0.0521237100317471,0.060255716704214236,0.8872166339215835,1848,
raw,200,any_spend,q17d_fut_fair,fairness outlook,attitudes,food-cash,-0.0007366229469128599,0.0267644363106484,-0.0531939541822998,0.05172070828847408,0.9780430315316021,1848,
raw,200,any_spend,q17d_fut_fair,fairness outlook,attitudes,medical-cash,-0.007469793388319726,0.027810564187108682,-0.061977497584792186,0.047037910808152734,0.7882409480235468,1848,
raw,200,any_spend,q17d_fut_fair,fairness outlook,attitudes,medical-food,-0.006733170441406866,0.02732967429114054,-0.060298347761252556,0.046832006878438824,0.8053970000725155,1848,
raw,200,any_spend,q21_order,social order,attitudes,food-cash,-0.00787804291165535,0.026937688011203637,-0.06067494124039088,0.04491885541708018,0.7699392902342099,1848,
raw,200,any_spend,q21_order,social order,attitudes,medical-cash,0.016753919255704963,0.027897409149773927,-0.037923997939830104,0.07143183645124003,0.5481366397945218,1848,
raw,200,any_spend,q21_order,social order,attitudes,medical-food,0.024631962167360313,0.028237661705924587,-0.03071283778387774,0.07997676211859836,0.3830399117310268,1848,
raw,200,any_spend,q22_vitality,social vitality,attitudes,food-cash,-0.002450724128248793,0.027055585937447914,-0.05547869814627506,0.05057724988977747,0.9278254680311138,1848,
raw,200,any_spend,q22_vitality,social vitality,attitudes,medical-cash,-0.012891412313247454,0.027866898889000617,-0.0675095304965079,0.041726705870013,0.6436463521392408,1848,
raw,200,any_spend,q22_vitality,social vitality,attitudes,medical-food,-0.01044068818499866,0.028097948443111836,-0.06551165517296115,0.04463027880296382,0.7102041908065815,1848,
raw,200,mpc_25plus,q42_age,age,objective,food-cash,0.03555053850349274,0.027217818797361418,-0.017795406077072924,0.0888964830840584,0.19150174620872673,1848,
raw,200,mpc_25plus,q42_age,age,objective,medical-cash,0.043651378560713806,0.026694016376035013,-0.00866793213903723,0.09597068926046484,0.10199674243393292,1848,
